subject, run, tests, empirical, laplace, localgt, reset1, reset10, b1, f1, f2, f3, f4, v1, v2, v3, v4
zlib, 16, 200, 1,  1, 1, 1, 0, 2,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 400, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 800, 0,  2, 2, 5, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 1600, 0,  1, 1, 3, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 3200, 1,  1, 1, 2, 0, 11,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 6400, 285,  56, 902, 2271, 931, 9,  15, 6, 15, 20,  35, 17, 18, 8
zlib, 16, 12800, 183,  69, 835, 6606, 347, 10,  11, 10, 7, 5,  27, 25, 5, 5
zlib, 16, 25600, 165,  79, 855, 4981, 163, 18,  4, 0, 0, 1,  20, 5, 10, 3
zlib, 16, 51200, 134,  80, 424, 9686, 435, 9,  1, 0, 3, 6,  28, 2, 8, 4
zlib, 16, 102400, 75,  83, 319, 513, 171, 10,  0, 0, 2, 0,  35, 7, 1, 2
zlib, 16, 204800, 53,  87, 225, 72, 15, 6,  0, 0, 0, 0,  10, 3, 0, 0
zlib, 16, 409600, 80,  93, 167, 57169, 48, 10,  2, 1, 0, 0,  5, 1, 3, 1
zlib, 16, 819200, 24,  102, 193, 22, 131, 5,  0, 0, 0, 0,  4, 0, 1, 3
zlib, 16, 1638400, 25,  106, 202, 66, 20, 3,  0, 0, 0, 0,  1, 1, 5, 0
zlib, 16, 3276800, 26,  110, 235, 29, 29, 21,  0, 0, 0, 0,  0, 1, 1, 0
zlib, 16, 6553600, 58,  114, 307, 28, 22, 11,  0, 0, 0, 0,  3, 1, 0, 0
zlib, 16, 13107200, 23,  122, 378, 11, 3, 2,  0, 0, 0, 0,  1, 1, 3, 0
zlib, 16, 26214400, 68,  127, 439, 73, 31, 12,  0, 0, 0, 0,  3, 0, 0, 1
zlib, 16, 52428800, 139,  144, 413, 15169, 286, 9,  0, 0, 0, 0,  1, 0, 2, 1
zlib, 16, 104857600, 700,  162, 295, 757, 97, 5,  0, 0, 0, 0,  2, 0, 0, 0
zlib, 16, 209715200, 12,  166, 599, 35, 24, 0,  0, 0, 0, 0,  1, 0, 0, 0
zlib, 16, 419430400, 16,  164, 716, 2, 2, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 16, 838860800, 13,  176, 733, 315, 55, 1,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 100, 7,  1, 1, 35, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 200, 0,  1, 12, 2, 0, 0,  0, 0, 0, 0,  1, 0, 0, 0
zlib, 17, 400, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 800, 0,  2, 2, 8, 0, 0,  0, 0, 0, 0,  0, 2, 0, 0
zlib, 17, 1600, 2,  1, 1, 3, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 3200, 1,  1, 1, 2, 0, 13,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 6400, 5,  1, 1, 2, 0, 6,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 12800, 265,  89, 983, 76800, 1026, 41,  18, 3, 1, 9,  38, 6, 7, 7
zlib, 17, 25600, 372,  84, 585, 14729, 858, 12,  9, 7, 2, 3,  41, 6, 7, 9
zlib, 17, 51200, 100,  85, 382, 7049, 862, 5,  0, 1, 7, 1,  15, 11, 3, 1
zlib, 17, 102400, 98,  90, 410, 287, 170, 3,  0, 0, 0, 0,  11, 4, 2, 1
zlib, 17, 204800, 52,  93, 332, 11135, 43, 5,  5, 0, 0, 0,  9, 6, 2, 6
zlib, 17, 409600, 65,  105, 190, 1646, 419, 6,  0, 4, 0, 0,  11, 2, 11, 2
zlib, 17, 819200, 48,  112, 175, 126, 74, 4,  0, 0, 0, 0,  5, 1, 0, 1
zlib, 17, 1638400, 48,  118, 176, 1462, 89, 3,  0, 0, 0, 0,  6, 0, 3, 1
zlib, 17, 3276800, 28,  120, 200, 4, 4, 3,  0, 0, 0, 0,  0, 1, 2, 1
zlib, 17, 6553600, 23,  127, 263, 43, 3, 3,  0, 0, 0, 0,  3, 0, 2, 0
zlib, 17, 13107200, 10,  131, 306, 126, 2, 2,  0, 0, 0, 0,  5, 0, 1, 1
zlib, 17, 26214400, 12,  133, 432, 4, 1, 1,  0, 0, 0, 0,  0, 0, 1, 0
zlib, 17, 52428800, 11,  136, 578, 31, 1, 2,  0, 0, 0, 0,  1, 0, 0, 0
zlib, 17, 104857600, 10,  138, 711, 6, 6, 1,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 17, 209715200, 695,  148, 499, 26569, 93, 6,  0, 0, 0, 0,  0, 0, 1, 0
zlib, 17, 419430400, 139,  178, 654, 5360, 219, 1,  0, 0, 0, 0,  1, 31, 0, 0
zlib, 17, 838860800, 13,  177, 1188, 13, 15, 1,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 17, 1677721600, 7,  178, 1236, 118, 118, 0,  0, 0, 0, 0,  0, 0, 0, 1
zlib, 18, 100, 0,  2, 2, 2, 0, 0,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 18, 200, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 18, 400, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 18, 800, 3,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 18, 1600, 101,  13, 67, 4800, 0, 60,  10, 2, 2, 0,  12, 2, 1, 1
zlib, 18, 3200, 146,  46, 915, 3896, 137, 34,  8, 7, 8, 6,  26, 16, 16, 7
zlib, 18, 6400, 123,  52, 937, 472, 119, 21,  11, 5, 5, 6,  21, 6, 10, 10
zlib, 18, 12800, 78,  50, 865, 1679, 106, 41,  15, 0, 2, 4,  26, 4, 7, 10
zlib, 18, 25600, 120,  81, 867, 17141, 213, 8,  6, 0, 1, 2,  23, 4, 6, 7
zlib, 18, 51200, 128,  87, 641, 9995, 151, 8,  31, 0, 1, 0,  46, 7, 1, 2
zlib, 18, 102400, 61,  82, 566, 1027, 52, 21,  0, 0, 0, 1,  14, 5, 3, 12
zlib, 18, 204800, 61,  93, 238, 2937, 1123, 9,  2, 0, 0, 1,  10, 5, 2, 2
zlib, 18, 409600, 72,  104, 186, 3177, 231, 21,  0, 0, 0, 1,  9, 9, 11, 6
zlib, 18, 819200, 14,  109, 199, 285, 24, 4,  0, 0, 1, 0,  8, 2, 2, 0
zlib, 18, 1638400, 50,  121, 273, 470, 17, 20,  0, 0, 0, 0,  2, 2, 1, 3
zlib, 18, 3276800, 36,  133, 200, 29, 7, 4,  0, 0, 0, 0,  2, 0, 0, 0
zlib, 18, 6553600, 30,  134, 544, 35, 5, 2,  0, 0, 0, 0,  5, 0, 0, 0
zlib, 18, 13107200, 43,  140, 342, 105, 5, 4,  0, 0, 0, 0,  1, 0, 0, 0
zlib, 18, 26214400, 26,  143, 629, 24, 2, 4,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 18, 52428800, 52,  147, 703, 29, 11, 1,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 18, 104857600, 13,  151, 822, 57, 2, 2,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 18, 209715200, 52,  165, 448, 226, 20, 7,  0, 0, 0, 0,  2, 1, 2, 0
zlib, 18, 419430400, 18,  164, 366, 6263, 23, 1,  0, 0, 0, 0,  8, 1, 1, 0
zlib, 18, 838860800, 8,  165, 333, 5, 2, 0,  0, 0, 0, 0,  1, 0, 1, 0
zlib, 19, 100, 0,  2, 3, 10, 0, 0,  0, 0, 2, 0,  3, 0, 0, 0
zlib, 19, 200, 0,  2, 3, 3, 0, 0,  0, 0, 0, 0,  1, 2, 0, 0
zlib, 19, 400, 0,  2, 2, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 800, 0,  1, 1, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 1600, 0,  1, 1, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 3200, 0,  1, 1, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 6400, 2,  1, 1, 2, 0, 6,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 12800, 3,  1, 1, 2, 0, 7,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 25600, 424,  122, 1693, 11406, 3606, 8,  18, 7, 9, 9,  48, 12, 10, 8
zlib, 19, 51200, 80,  98, 569, 1289, 730, 7,  1, 0, 2, 2,  20, 3, 4, 8
zlib, 19, 102400, 223,  89, 271, 12941, 10, 11,  2, 3, 0, 0,  42, 1, 2, 1
zlib, 19, 204800, 76,  91, 235, 449, 20, 7,  0, 0, 0, 0,  27, 4, 8, 1
zlib, 19, 409600, 34,  94, 214, 61, 61, 8,  0, 0, 0, 0,  20, 5, 2, 2
zlib, 19, 819200, 23,  97, 193, 173, 11, 2,  0, 0, 0, 0,  13, 3, 0, 1
zlib, 19, 1638400, 152,  116, 187, 199, 21, 3,  0, 0, 0, 0,  2, 0, 0, 3
zlib, 19, 3276800, 38,  119, 217, 518, 518, 7,  0, 0, 0, 0,  13, 9, 0, 1
zlib, 19, 6553600, 30,  121, 262, 12, 20, 4,  0, 0, 0, 0,  3, 0, 0, 0
zlib, 19, 13107200, 20,  125, 347, 13, 2, 18,  0, 0, 0, 0,  0, 1, 1, 0
zlib, 19, 26214400, 129,  142, 379, 1825, 1825, 13,  0, 0, 0, 0,  3, 0, 0, 0
zlib, 19, 52428800, 19,  146, 399, 35, 12, 5,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 19, 104857600, 10,  169, 1076, 16, 24, 7,  0, 0, 0, 0,  1, 0, 0, 0
zlib, 19, 209715200, 25,  174, 776, 5, 5, 9,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 19, 419430400, 2,  185, 816, 7, 5, 0,  0, 0, 0, 0,  0, 0, 0, 1
zlib, 19, 838860800, 8,  185, 781, 98, 3, 0,  0, 0, 0, 0,  0, 0, 0, 13
zlib, 19, 1677721600, 15,  200, 760, 22, 6, 0,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 20, 100, 0,  1, 1, 6, 0, 0,  1, 0, 0, 0,  1, 0, 14, 0
zlib, 20, 200, 0,  1, 1, 2, 0, 0,  0, 0, 0, 0,  0, 0, 1, 0
zlib, 20, 400, 3,  1, 1, 1, 0, 35,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 20, 800, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 20, 1600, 4,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 20, 3200, 1,  1, 1, 1, 0, 2,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 20, 6400, 111,  72, 840, 23718, 498, 43,  17, 6, 4, 14,  36, 8, 6, 16
zlib, 20, 12800, 93,  59, 670, 7455, 87, 55,  4, 26, 3, 7,  49, 9, 6, 6
zlib, 20, 25600, 223,  81, 759, 2626, 199, 18,  1, 5, 4, 3,  44, 5, 12, 7
zlib, 20, 51200, 126,  84, 485, 1491, 33, 4,  8, 0, 0, 1,  26, 4, 2, 5
zlib, 20, 102400, 56,  85, 486, 317, 32, 7,  0, 1, 0, 0,  10, 5, 2, 2
zlib, 20, 204800, 93,  94, 241, 2402, 259, 34,  0, 0, 0, 0,  13, 2, 7, 4
zlib, 20, 409600, 37,  99, 204, 1065, 128, 4,  1, 0, 0, 0,  39, 2, 0, 1
zlib, 20, 819200, 20,  110, 195, 171, 10, 16,  0, 0, 0, 0,  3, 2, 2, 1
zlib, 20, 1638400, 57,  113, 180, 1473, 65, 10,  0, 0, 0, 0,  13, 0, 0, 0
zlib, 20, 3276800, 17,  120, 224, 224, 15, 8,  0, 0, 0, 0,  8, 2, 0, 0
zlib, 20, 6553600, 19,  122, 273, 24, 2, 6,  0, 0, 0, 0,  8, 0, 1, 0
zlib, 20, 13107200, 28,  129, 319, 7, 3, 9,  0, 0, 0, 0,  1, 2, 0, 0
zlib, 20, 26214400, 40,  134, 363, 15, 1, 5,  0, 0, 0, 0,  3, 3, 0, 0
zlib, 20, 52428800, 59,  140, 418, 20, 10, 0,  0, 0, 0, 0,  1, 1, 1, 0
zlib, 20, 104857600, 20,  144, 492, 3, 2, 4,  0, 0, 0, 0,  0, 0, 1, 0
zlib, 20, 209715200, 13,  148, 599, 8, 8, 3,  0, 0, 0, 0,  0, 0, 1, 0
zlib, 20, 419430400, 11,  162, 460, 18, 6, 1,  0, 0, 0, 0,  0, 0, 0, 0
zlib, 20, 838860800, 3,  171, 597, 23, 23, 9,  0, 0, 0, 0,  0, 1, 0, 0
zlib, 20, 1677721600, 22,  182, 661, 20, 33, 0,  0, 0, 0, 0,  0, 0, 0, 0
freetype, 21, 100, 17,  145, 717, 62700, 175, 134,  653, 20, 83, 583,  689, 79, 600, 384
freetype, 21, 200, 73,  160, 4040, 160, 605, 634,  654, 17, 9, 2,  681, 24, 22, 2
freetype, 21, 400, 96,  65, 3731, 5859, 651, 234,  502, 143, 23, 10,  666, 9, 70, 14
freetype, 21, 800, 99,  124, 2294, 3520, 3216, 405,  803, 16, 14, 30,  947, 51, 14, 83
freetype, 21, 1600, 190,  283, 3148, 4578, 2159, 319,  712, 265, 76, 41,  1166, 49, 58, 122
freetype, 21, 3200, 226,  234, 8178, 78533, 2330, 214,  765, 148, 79, 31,  1070, 106, 129, 33
freetype, 21, 6400, 336,  219, 7252, 63331, 63522, 111,  691, 64, 36, 72,  1009, 121, 56, 77
freetype, 21, 12800, 370,  192, 7347, 9216000, 3635, 234,  608, 49, 129, 38,  1020, 57, 41, 39
freetype, 21, 25600, 541,  362, 5553, 277058, 188697, 360,  163, 34, 26, 44,  455, 117, 57, 38
freetype, 21, 51200, 847,  358, 6808, 353909, 31796, 208,  133, 68, 31, 102,  647, 163, 79, 111
freetype, 21, 102400, 932,  415, 6986, 3481600, 29228, 308,  51, 99, 22, 63,  572, 136, 119, 110
freetype, 21, 204800, 1377,  635, 5659, 153204, 129878, 388,  147, 45, 55, 7,  767, 110, 85, 39
freetype, 21, 409600, 3893,  896, 7720, 2172201, 293499, 262,  118, 39, 25, 24,  628, 142, 91, 106
freetype, 21, 819200, 3021,  1274, 6288, 32058027, 375689, 334,  67, 14, 26, 23,  675, 94, 75, 89
freetype, 21, 1638400, 3391,  1547, 4860, 12834133, 77626, 378,  44, 10, 18, 12,  668, 133, 137, 85
freetype, 21, 3276800, 3834,  1907, 4583, 3425249, 154006, 351,  31, 10, 12, 14,  684, 114, 122, 104
freetype, 21, 6553600, 4439,  2357, 3974, 32077045, 14782242, 318,  21, 5, 23, 19,  572, 97, 121, 86
freetype, 21, 13107200, 3474,  2846, 3620, 1752178, 423839, 409,  9, 2, 6, 1,  344, 74, 83, 56
freetype, 21, 26214400, 2315,  3005, 3156, 1201566, 1356, 261,  2, 2, 2, 0,  190, 32, 29, 29
freetype, 22, 100, 25,  13, 951, 4000, 71, 19,  1198, 9, 2, 3,  1566, 10, 1, 1
freetype, 22, 200, 46,  26, 869, 800, 9, 76,  1225, 17, 3, 4,  1593, 20, 3, 2
freetype, 22, 400, 56,  17, 1026, 6182, 103, 137,  1149, 131, 59, 0,  1330, 100, 11, 346
freetype, 22, 800, 102,  23, 652, 20133, 63, 22,  1158, 115, 61, 4,  1338, 90, 10, 19
freetype, 22, 1600, 142,  52, 3016, 204200, 8305, 68,  1150, 43, 171, 45,  1340, 44, 201, 25
freetype, 22, 3200, 193,  115, 3062, 62171, 944, 111,  1220, 35, 4, 20,  1449, 41, 14, 41
freetype, 22, 6400, 293,  102, 3157, 85943, 2121, 517,  1003, 96, 57, 18,  1245, 121, 40, 131
freetype, 22, 12800, 352,  244, 3225, 90834, 28597, 178,  1148, 57, 30, 19,  1431, 84, 69, 54
freetype, 22, 25600, 528,  215, 3402, 11636, 49023, 157,  990, 9, 32, 59,  1282, 119, 65, 21
freetype, 22, 51200, 565,  267, 4515, 386667, 29327, 421,  569, 23, 86, 168,  985, 196, 64, 88
freetype, 22, 102400, 1238,  374, 7310, 13414400, 471230, 412,  372, 60, 41, 81,  893, 104, 46, 111
freetype, 22, 204800, 1842,  631, 10186, 1096373, 31062, 333,  253, 58, 33, 33,  977, 149, 62, 53
freetype, 22, 409600, 2631,  971, 9627, 1448274, 405876, 348,  243, 40, 47, 33,  1131, 149, 116, 94
freetype, 22, 819200, 2972,  1239, 6036, 1153456, 182539, 329,  194, 21, 28, 16,  883, 156, 84, 118
freetype, 22, 1638400, 3094,  1530, 4907, 23094468, 18841600, 411,  154, 18, 21, 8,  753, 147, 142, 109
freetype, 22, 3276800, 3826,  1956, 4389, 6310458, 88014, 314,  134, 12, 16, 7,  715, 130, 138, 119
freetype, 22, 6553600, 3543,  2310, 3765, 14110064, 191080, 359,  109, 25, 3, 7,  676, 104, 98, 94
freetype, 22, 13107200, 3500,  2704, 3435, 3376440, 260651, 352,  88, 8, 3, 5,  435, 100, 86, 55
freetype, 22, 26214400, 2736,  3038, 3249, 608469, 542170, 285,  56, 2, 4, 6,  341, 39, 31, 29
freetype, 22, 52428800, 3826,  3377, 3572, 4801321, 15789, 162,  14, 2, 2, 0,  203, 23, 17, 19
freetype, 22, 104857600, 5298,  3710, 3769, 2988344, 3183, 130,  3, 1, 0, 6,  74, 8, 3, 2
freetype, 23, 100, 34,  13, 3079, 575, 367, 1019,  10, 0, 9, 505,  94, 7, 500, 955
freetype, 23, 200, 103,  120, 5574, 139000, 2800, 133,  162, 63, 11, 7,  235, 91, 5, 6
freetype, 23, 400, 96,  147, 4853, 15657, 1595, 154,  251, 29, 21, 7,  321, 64, 22, 20
freetype, 23, 800, 185,  73, 2914, 8693, 4415, 676,  133, 110, 57, 66,  392, 96, 55, 37
freetype, 23, 1600, 167,  167, 2027, 1179200, 382, 72,  265, 94, 81, 58,  592, 145, 60, 29
freetype, 23, 3200, 175,  168, 3334, 53600, 356, 794,  225, 11, 24, 98,  447, 53, 98, 72
freetype, 23, 6400, 256,  138, 4589, 114189, 1649, 91,  118, 67, 18, 49,  458, 91, 74, 50
freetype, 23, 12800, 360,  142, 2942, 84677, 19562, 291,  259, 38, 49, 35,  679, 65, 17, 91
freetype, 23, 25600, 641,  277, 5716, 367213, 42119, 515,  142, 48, 93, 37,  558, 141, 106, 56
freetype, 23, 51200, 762,  360, 7374, 558605, 558605, 284,  239, 91, 31, 45,  913, 102, 83, 70
freetype, 23, 102400, 1134,  451, 6686, 221955, 35355, 371,  75, 75, 104, 17,  686, 96, 79, 105
freetype, 23, 204800, 1710,  663, 6649, 2355200, 30300, 420,  167, 93, 33, 39,  862, 128, 136, 57
freetype, 23, 409600, 2146,  834, 7337, 3832686, 55507, 364,  70, 50, 22, 35,  810, 102, 95, 93
freetype, 23, 819200, 3567,  1142, 5507, 1762080, 55491, 449,  57, 11, 15, 55,  1021, 126, 126, 74
freetype, 23, 1638400, 3370,  1555, 5388, 32103784, 104758, 412,  45, 34, 13, 23,  782, 211, 140, 112
freetype, 23, 3276800, 4559,  1994, 4906, 4957113, 136852, 498,  25, 8, 20, 19,  727, 185, 145, 140
freetype, 23, 6553600, 3492,  2342, 3567, 2718791, 511622, 315,  16, 18, 5, 6,  502, 156, 120, 145
freetype, 23, 13107200, 3841,  2703, 3174, 15822263, 5874834, 228,  10, 2, 3, 4,  334, 73, 59, 52
freetype, 23, 26214400, 3074,  3092, 3332, 4218936, 266305, 185,  1, 5, 1, 1,  228, 38, 32, 22
freetype, 23, 52428800, 1844,  3424, 3484, 1572738, 2761, 257,  0, 0, 1, 1,  114, 21, 13, 13
freetype, 23, 104857600, 5693,  4039, 4203, 672489, 1952, 277,  0, 0, 1, 0,  88, 13, 13, 21
freetype, 24, 100, 58,  104, 4756, 3600, 1449, 288,  823, 401, 48, 21,  1163, 176, 47, 94
freetype, 24, 200, 61,  126, 5092, 1500, 3679, 906,  862, 293, 34, 18,  1193, 70, 23, 107
freetype, 24, 400, 86,  76, 2516, 171, 243, 429,  800, 284, 80, 17,  1161, 69, 25, 51
freetype, 24, 800, 138,  223, 1803, 40800, 1112, 271,  779, 33, 15, 133,  894, 68, 93, 148
freetype, 24, 1600, 119,  346, 4275, 60544, 4643, 347,  774, 55, 130, 147,  1070, 223, 65, 57
freetype, 24, 3200, 197,  394, 9579, 170133, 2331, 273,  1010, 61, 96, 75,  1241, 163, 59, 54
freetype, 24, 6400, 425,  145, 13251, 23771, 23911, 165,  629, 161, 30, 45,  963, 105, 66, 106
freetype, 24, 12800, 404,  201, 7247, 67657, 2146, 159,  655, 104, 53, 59,  1027, 124, 27, 72
freetype, 24, 25600, 522,  294, 5944, 207605, 64893, 198,  677, 69, 30, 20,  1063, 86, 89, 94
freetype, 24, 51200, 1001,  377, 5268, 197279, 45270, 302,  582, 34, 26, 51,  990, 104, 74, 58
freetype, 24, 102400, 1392,  484, 5910, 678034, 315854, 293,  489, 17, 23, 29,  970, 101, 89, 50
freetype, 24, 204800, 1785,  635, 4088, 360448, 45640, 243,  456, 19, 25, 22,  984, 91, 104, 85
freetype, 24, 409600, 1827,  844, 4222, 5786531, 88449, 235,  446, 14, 39, 17,  1061, 150, 122, 121
freetype, 24, 819200, 2078,  1003, 3927, 10263406, 272734, 248,  441, 30, 14, 25,  948, 157, 109, 108
freetype, 24, 1638400, 2167,  1246, 3611, 1804889, 2043270, 250,  432, 3, 8, 12,  917, 105, 119, 97
freetype, 24, 3276800, 5595,  1819, 7374, 28102725, 193663, 615,  225, 37, 19, 11,  755, 132, 107, 115
freetype, 24, 6553600, 6593,  2536, 5014, 980506, 515244, 459,  26, 14, 10, 7,  472, 107, 101, 85
freetype, 24, 13107200, 5608,  3120, 5059, 4864123, 924855, 275,  13, 7, 7, 7,  420, 80, 101, 63
freetype, 24, 26214400, 3322,  3607, 3887, 1057600, 598127, 163,  2, 6, 0, 1,  196, 48, 26, 23
freetype, 24, 52428800, 2121,  3687, 3776, 16688295, 8927, 144,  1, 0, 7, 0,  87, 24, 9, 7
freetype, 25, 100, 32,  71, 2559, 11750, 74, 90,  35, 1379, 19, 41,  1458, 11, 60, 3
freetype, 25, 200, 17,  62, 873, 4500, 39, 31,  47, 1376, 12, 46,  1449, 16, 47, 9
freetype, 25, 400, 51,  42, 4995, 296, 162, 19,  18, 1381, 11, 40,  1430, 4, 53, 5
freetype, 25, 800, 67,  40, 951, 7416, 694, 544,  22, 1370, 26, 120,  1542, 12, 42, 5
freetype, 25, 1600, 103,  43, 1244, 181, 377, 169,  29, 1366, 10, 38,  1423, 14, 50, 6
freetype, 25, 3200, 92,  47, 1079, 42240, 172, 20,  12, 1338, 6, 35,  1390, 3, 43, 8
freetype, 25, 6400, 136,  93, 1537, 512, 7309, 136,  71, 898, 441, 5,  1003, 444, 20, 40
freetype, 25, 12800, 377,  234, 2484, 207186, 404, 352,  221, 810, 102, 67,  1146, 65, 95, 16
freetype, 25, 25600, 557,  204, 4539, 85771, 23663, 280,  109, 118, 755, 33,  1505, 53, 84, 23
freetype, 25, 51200, 826,  274, 5176, 149175, 29165, 314,  69, 8, 704, 72,  1385, 95, 46, 62
freetype, 25, 102400, 681,  399, 3440, 231348, 724385, 300,  95, 8, 636, 85,  1508, 86, 85, 65
freetype, 25, 204800, 1004,  444, 3737, 218130, 5124, 505,  40, 23, 573, 18,  1281, 69, 51, 76
freetype, 25, 409600, 2885,  651, 7475, 120366, 229758, 339,  71, 66, 482, 81,  1376, 170, 147, 116
freetype, 25, 819200, 2937,  1112, 5922, 161873920, 94878, 400,  56, 29, 305, 22,  945, 108, 120, 133
freetype, 25, 1638400, 3861,  1455, 5113, 4665275, 220371, 351,  51, 14, 228, 3,  889, 150, 102, 105
freetype, 25, 3276800, 4500,  1839, 4000, 2021701, 621673, 370,  35, 21, 227, 15,  739, 142, 109, 126
freetype, 25, 6553600, 3785,  2186, 3162, 1211888, 77574, 269,  4, 8, 217, 16,  669, 115, 121, 95
freetype, 25, 13107200, 3521,  2513, 3038, 1800113, 115901, 193,  5, 2, 222, 4,  585, 65, 62, 47
freetype, 25, 26214400, 2479,  2728, 2853, 1745792, 41659, 145,  1, 0, 217, 2,  385, 21, 28, 14
freetype, 25, 52428800, 4535,  2994, 3388, 20787278, 186943, 318,  2, 2, 140, 0,  268, 30, 15, 10
freetype, 25, 104857600, 12892,  3581, 4313, 7082841, 2032819, 144,  6, 6, 22, 9,  181, 24, 21, 18
freetype, 26, 100, 31,  74, 477, 50, 0, 2,  699, 11, 3, 27,  737, 11, 643, 386
freetype, 26, 200, 60,  98, 2716, 6259, 39, 121,  106, 9, 17, 489,  170, 18, 1082, 551
freetype, 26, 400, 106,  139, 2074, 160400, 728, 37,  132, 53, 17, 36,  245, 25, 642, 11
freetype, 26, 800, 179,  72, 1432, 4480, 1951, 201,  61, 16, 207, 9,  313, 32, 643, 16
freetype, 26, 1600, 190,  306, 2995, 32110, 5591, 221,  492, 47, 18, 28,  901, 68, 183, 23
freetype, 26, 3200, 304,  265, 6095, 306286, 579, 199,  308, 132, 263, 122,  881, 125, 85, 82
freetype, 26, 6400, 375,  243, 9252, 45072, 22386, 200,  265, 209, 80, 73,  757, 197, 133, 106
freetype, 26, 12800, 542,  227, 8743, 11654, 19415, 249,  122, 42, 106, 87,  583, 159, 169, 113
freetype, 26, 25600, 750,  361, 8931, 288729, 153600, 288,  149, 45, 82, 42,  537, 137, 146, 72
freetype, 26, 51200, 662,  341, 7172, 303407, 20807, 150,  94, 26, 122, 37,  553, 120, 148, 62
freetype, 26, 102400, 863,  445, 6154, 7380677, 105, 320,  87, 16, 34, 20,  899, 146, 45, 73
freetype, 26, 204800, 1828,  659, 7778, 3318400, 97548, 462,  131, 55, 55, 122,  883, 208, 99, 145
freetype, 26, 409600, 2277,  912, 9074, 10463915, 714495, 452,  91, 70, 23, 59,  862, 170, 111, 112
freetype, 26, 819200, 3966,  1372, 7346, 7801189, 92534, 461,  41, 46, 21, 39,  951, 172, 159, 105
freetype, 26, 1638400, 3845,  1781, 6212, 38912000, 1456665, 391,  42, 17, 12, 34,  852, 199, 143, 147
freetype, 26, 3276800, 3044,  2224, 4810, 8975583, 8288676, 374,  186, 2, 14, 16,  856, 166, 112, 105
freetype, 26, 6553600, 4256,  2487, 4377, 1342815, 174859, 280,  14, 24, 40, 55,  683, 116, 112, 118
freetype, 26, 13107200, 3389,  2886, 3704, 28758837, 451909, 254,  5, 9, 3, 4,  318, 74, 68, 55
freetype, 26, 26214400, 3796,  3167, 3690, 3020684, 263976, 194,  7, 0, 0, 12,  231, 43, 33, 18
freetype, 26, 52428800, 2294,  3651, 3829, 1163803, 16447, 188,  1, 0, 0, 0,  107, 18, 21, 4
freetype, 26, 104857600, 4754,  4027, 4116, 14322524, 8031, 193,  0, 0, 6, 0,  71, 13, 34, 14
freetype, 27, 100, 46,  65, 2073, 8650, 1721, 371,  712, 267, 289, 106,  1227, 174, 109, 83
freetype, 27, 200, 89,  70, 3741, 5000, 11350, 269,  699, 92, 86, 174,  981, 109, 35, 98
freetype, 27, 400, 123,  54, 3050, 311, 445, 137,  677, 48, 116, 83,  910, 114, 39, 109
freetype, 27, 800, 127,  79, 2586, 5349, 2834, 203,  697, 67, 85, 51,  859, 118, 56, 100
freetype, 27, 1600, 179,  113, 3621, 39040, 10751, 320,  814, 78, 122, 94,  998, 174, 86, 100
